0.09001724195073951,0.9711402821316615,0.0,0.0,0.12358375140314834,0.9588139027431422
0.0644190500954569,0.9797217868338558,0.0,0.0,0.08529364594962086,0.9726854738154613
0.11138087598998157,0.9633130877742947,0.0,0.0,0.1494617847507434,0.9496571072319202
0.055318434472227916,0.9840909090909091,0.0,0.0,0.07607127209786242,0.9754909600997507
0.048329468220939455,0.9859130094043888,0.0,0.0,0.0675158143238608,0.9781405860349127
0.050118096126097494,0.9855113636363636,0.0,0.0,0.07049928460400226,0.975997506234414
0.05041691312058406,0.9865105799373041,0.0,0.0,0.06624766503068202,0.9803226309226932
0.04088723264418566,0.9901351880877743,0.0,0.0,0.05469135833007662,0.9848425810473815
0.04473026754381281,0.9870493730407524,0.0,0.0,0.06501039710508989,0.9801278054862843
0.08226298559632234,0.9753330721003135,0.0,0.0,0.10351134589095216,0.967425187032419
0.05268245345057458,0.9888518808777429,0.0,0.0,0.066258492459197,0.9836736284289277
0.13275006575258827,0.9540360501567398,0.0,0.0,0.1621910858379115,0.9441240648379052
0.04329911034618472,0.9876371473354232,0.0,0.0,0.06377006829379503,0.980556421446384
0.06930793311219184,0.9781739811912226,0.0,0.0,0.0924385479695519,0.9696072319201995
0.0773895767374332,0.9758718652037618,0.0,0.0,0.10204789773131398,0.9657886533665836
0.09905882371490278,0.9681132445141066,0.0,0.0,0.12261915626817213,0.9590866583541147
0.10318399393189477,0.9652723354231975,0.0,0.0,0.1306564561985526,0.9563980673316709
0.05271818732702667,0.9839145768025078,0.0,0.0,0.07244377685455312,0.9768547381546134
0.1,0.0,0.0,0.0,0.0,0.0
0.14412797486240214,0.9499118338557994,0.0,0.0,0.17392174745364083,0.9395261845386533
