Train_acc,Valid_acc,Train_loss,Valid_loss
0.08521682820855615,0.2624138471177945,4.000278035587168,3.0422227603749823
0.30367438168449196,0.5989974937343359,2.6032475764579313,1.6788788836701471
0.544921875,0.7606124686716792,1.5767831511118195,0.9261444320057269
0.6933384859625669,0.8424968671679198,1.0137782947304734,0.5887248854439958
0.7767693014705882,0.8794642857142857,0.722181092569216,0.42477915254900034
0.8319059157754011,0.8872180451127819,0.5437956498587195,0.3672729822851363
0.8670517212566845,0.9288455513784462,0.42664665811481006,0.248439373957334
0.8907190006684492,0.9457628446115288,0.34593494507399475,0.1959890874387477
0.9095191343582888,0.9450187969924813,0.28598869394232085,0.1898481014434407
0.9242041276737968,0.9594298245614035,0.24034015921736385,0.13132747574557638
0.9347217580213903,0.9697290100250626,0.20565735029036747,0.10463684743601726
0.9435891544117647,0.9595081453634086,0.17697095964352955,0.12812466792911664
0.949020304144385,0.9779918546365914,0.15590968250077875,0.07769815978549775
0.9554123495989305,0.9788925438596491,0.13621127361277327,0.07264776708544197
0.9604570521390374,0.9731359649122807,0.12219119807929399,0.0899451114377357
0.9633710728609626,0.9855106516290727,0.11189819592795767,0.049131629348996286
0.9667446524064172,0.9886434837092731,0.10043368191877879,0.03871278678659901
0.9698048963903744,0.974937343358396,0.09086230707654909,0.07337335132547937
0.9723951370320856,0.9852756892230576,0.0843462759101599,0.04980299548878519
0.9743587065508021,0.9911497493734336,0.07809824301216273,0.032280542407497614
0.9763953877005348,0.9927944862155389,0.07198198934637862,0.02708071542152187
0.9778576203208557,0.9926378446115288,0.06794093959537748,0.02578599878556485
0.9788811831550802,0.9969063283208021,0.0633844574116529,0.014538953190769786
0.9798107453208557,0.9969454887218046,0.05967791213477802,0.014081608790281067
0.9815027573529411,0.9978070175438597,0.05485794877060403,0.0106013665479937
0.9818056483957219,0.9951441102756893,0.054444201182985534,0.01607809129887655
0.982839655748663,0.9972979323308271,0.05227110155653906,0.009896800055108465
0.9830276570855615,0.9927944862155389,0.050727350970765674,0.02296417024346036
0.9846361129679144,0.9947525062656641,0.04574194021945082,0.016387403151954066
0.9848972259358288,0.9816729323308271,0.046699145688003936,0.05977952250870024
0.9851792279411765,0.9930294486215538,0.04450834203830685,0.019991317185786853
